purchase_id,customer_id,purchase_date,purchase_value,channel,region,payment_method,campaign_group
308,CUST0049,30-06-2025,150.14,In-Store,West,Debit Card,
352,CUST0055,03/30/2024,-114.39,In-Store,South,Debit Card,
705,CUST0107,08/08/2023,91.72,online,south,PayPal,
1913,CUST0259,2024-06-30,91.72,In-Store,South,Credit Card,
1412,CUST0189,01/14/2024,119.06, Online,West,Credit Card,
1466,CUST0197,03 Dec 2023,92.15,In-Store,East,Debit Card,
3066, CUST0411,10/20/2024,83.01,ONLINE,North,Credit Card,
3491,CUST0465,09/07/2022,121.76,In-Store,North,Cash,
753,CUST0111,2020-09-16,69.8,Online,North,Debit Card,
1339,CUST0183,2022-01-19,140.03,Online,WEST ,PayPal,
712,CUST0107,04 May 2023,104.97,Online,South,PayPal,
832,CUST0121,2025/12/26,147.81,Online ,North,Debit Card,
149,CUST0022,26-08-2025,N/A,Online,South,PayPal,
3207,CUST0429,2024/08/11,147.71,Online,SOUTH,Debit Card,
3095,CUST0415,2023-10-27,72.68,In-Store,East,Debit Card,
3563,CUST0476,2026-01-11,150.48,Instore,East,PayPal,
1651,CUST0221,19-06-2022,147.17,Online,East,Credit Card,
1587,CUST0213,N/A,120.24,Online,South,Credit Card,
3160,CUST0423,2024-07-10,130.08,Online,NORTH,Credit Card,
361,CUST0056,2026/04/20,137.83,In-Store,South,Credit Card,B
144,CUST0022,08/03/2025,207.76,Online,south,Debit Card,
547,CUST0086,31-07-2025,148.8,,West,PayPal,
2561,CUST0352,2025/04/30,198.98,Online,East,PayPal,
1171,CUST0164,2024/11/11,121.1,In-Store,North,Credit Card,
3067,CUST0411,06/05/2024,142.72,Online,North,Credit Card,
2240,CUST0309,2026/01/23,189.42,Online,East,Credit Card,
2226,CUST0306,16-06-2025,139.91, Online,West,PayPal,
592,CUST0094,20-11-2020,139.17, Online,North,Credit Card,
2957,CUST0395,02-11-2024,145.18,Online,SOUTH,Cash,
155,CUST0024,05 Sep 2023,$161.89,Online,West,Credit Card,
1307,CUST0180,2025-02-18,62.89,In-Store,West,PayPal,
372,CUST0057,09 Aug 2021,80.46,Online,South,Credit Card,
2417,CUST0333,30-10-2024,50.78,Online,East,PayPal,
3408,CUST0454,30 Jul 2025,104.61,ONLINE,North,Credit Card,
1024,CUST0147,01/21/2026,162.65,Online ,East,Cash,
3328,CUST0443,2025-08-17,165.24,Online,East,PayPal,
1884,CUST0253,12-01-2022,71.21,In-Store,South,Debit Card,
2177,CUST0297,2024-02-18,170.46,In-Store,NORTH,Cash,
740,CUST0110,31-03-2025,100.96,In-Store,North,Credit Card,
2342,CUST0323,2023/01/15,$89.84,Online,North,PayPal,
1961,CUST0268,2023/03/07,185.38,In-Store,East,Credit Card,
2148,CUST0294,2023/08/18,171.19,In-Store,East,Credit Card,
1356,CUST0184,07/04/2026,136.9, In-Store,South,Debit Card,
1705,CUST0226,11/08/2024,129.99,In-Store,North,Credit Card,
2610, CUST0357,2025-05-30,130.19,online,South,Debit Card,
2135,CUST0292,2026/04/05,126.62,Online,North,Credit Card,B
1418,CUST0190,13 Jun 2026,125.19,In-Store,North,Debit Card,
3173,CUST0425,02-06-2023,108.44,Online,South,Credit Card,
3084,CUST0413,13 May 2026,136.74, In-Store,South,Credit Card,
2112,CUST0289,23 Mar 2026,137.63,Online,West,Debit Card,
2749,CUST0370,2026/03/08,71.4,In-Store,West,Debit Card,A
1129,CUST0159,09 Oct 2025,153.07,Online,north,Credit Card,
1436,CUST0194,18 May 2023,98.47,Online,South,Debit Card,
3070,CUST0412,03 Nov 2022,67.63, In-Store,North,Debit Card,
1594,CUST0214,09-10-2021,90.96,In-Store,North,Debit Card,
1948,CUST0266,03 Oct 2024,122.57,In-Store,East,Debit Card,
3123,CUST0418,06-09-2024,131.66,Online,South,Debit Card,
3529,CUST0471,2026-03-21,106.7,In-Store,East,Debit Card,A
1470,CUST0197,2024-09-13,106.64,Instore,East,Credit Card,
2618,CUST0358,27 Feb 2023,112.59, Online,North,Cash,
564,CUST0089,2026/01/19,131.68,ONLINE,North,Debit Card,
110,CUST0017,03/15/2024,$109.16,Online,South,Debit Card,
2969,CUST0397,05/08/2023,46.01,In-Store,North,Credit Card,
3194,CUST0428,2025/05/22,177.93,in-store,west,Debit Card,
1568,CUST0209,2024-01-25,196.63,Online,East,Credit Card,
2037,CUST0277,12 Feb 2026,136.94,Online,south,Credit Card,
1581,CUST0212,29-04-2024,77.32,Online,South,Credit Card,
1941,CUST0266,07/31/2024,116.29,Online ,East,Debit Card,
203,CUST0032,2026-06-06,170.81,Online,SOUTH,Credit Card,
2831,CUST0382,2024/11/23,148.11,Online,south,Credit Card,
425,CUST0067,28 Apr 2024,104.76,In-Store,West,Credit Card,
3088,CUST0414,06/11/2025,168.7,Online,East,PayPal,
193,CUST0030,2022/06/26,160.43,Online,South,PayPal,
1198,CUST0168,02/18/2026,149.07,In-Store,North,Cash,A
3083,CUST0413,07/27/2024,138.78,In-Store,south,Credit Card,
520,CUST0083,2026/04/30,119.09,in-store,North,Credit Card,B
2384,CUST0329,12/09/2024,140.2, In-Store,East,Debit Card,
1847,CUST0245,07/15/2026,222.6,Online,North,Debit Card,
2732,CUST0368,23 May 2024,192.21,Online,East,Credit Card,
559,CUST0088,02 May 2021,22.23,In-Store,WEST ,Debit Card,
709,CUST0107,2026-03-24,-,Online,South,Credit Card,B
38,CUST0007,2022/10/01,199.52,Online,North,PayPal,
426,CUST0067,2025/01/08,164.78,In-Store,West,Credit Card,
2214,CUST0305,2023/10/13,106.85,Online,West,Credit Card,
3509,CUST0467,09/17/2025,-46.59,online,East,Credit Card,
2290,CUST0315,28-09-2020,89.97,In-Store, North,Credit Card,
109,CUST0017,01/13/2023,178.17,Online,South,PayPal,
498,CUST0079,2025/09/24,92.96,Online,North,Cash,
3562,CUST0476,2025/12/17,128.27,Online,East,PayPal,
2681,CUST0365,2023-04-12,148.13,In-Store,South,Cash,
2211,CUST0305,14 Oct 2024,107.33,In-Store,West,Credit Card,
3047,CUST0408,02-10-2024,89.37,online,South,Debit Card,
1813,CUST0238,12 May 2024,120.11,online,north,Credit Card,
1604,CUST0215,04-12-2024,137.4,,South,Debit Card,
1050,CUST0149,20 Jul 2026,179.57,Online,south,Credit Card,
1982,CUST0273,13-12-2025,-169.65,In-Store,South,PayPal,
3588,CUST0479,2023-07-21,113.75,In-Store,east,Credit Card,
1605,CUST0215,2024/02/16,118.04,ONLINE,South,Debit Card,
246,CUST0037,2021-12-26,156.42,IN-STORE,east,Credit Card,
734,CUST0110,2023/06/21,116.14,,north,Credit Card,
764,CUST0113,17-08-2024,173.21,In-Store,South,Credit Card,
281,CUST0045,16 Mar 2024,-70.04,Online,West,Credit Card,
3044,CUST0408,24-02-2025,103.52,online,South,,
254,CUST0039,09/02/2024,135.19, Online,West,Debit Card,
550,CUST0087,2025/06/14,162.14,Online,West,Credit Card,
3266, CUST0439,2024-02-17,96.83,In-Store,NORTH,Debit Card,
1462,CUST0196,26-06-2023,74.28, Online,South,Credit Card,
1759,CUST0232,2026/02/27,139.0,ONLINE,West,Debit Card,B
3059,CUST0410,03-11-2025,125.74,Online,East,Credit Card,
1642,CUST0220,08-08-2022,98.32,Online,South,PayPal,
2608,CUST0356,05/28/2024,92.01,ONLINE,east,Cash,
394,CUST0063,2025-08-14,185.71,Online,SOUTH,Debit Card,
3287,CUST0440,2025/03/03,193.32,Instore,North,Credit Card,
387,CUST0062,11 Mar 2025,70.65,In-Store,SOUTH,Credit Card,
772,CUST0113,2025/04/16,182.6,Online,South,PayPal,
829,CUST0121,2025-02-15,68.82,Online,North,Cash,
182,CUST0029,07-02-2023,107.31,Online,East,Credit Card,
3421,CUST0457,2026-06-25,116.64,Online,North,Debit Card,
3584,CUST0478,05 Dec 2021,113.35,In-Store,East,Credit Card,
3161, CUST0424,2022-07-27,71.32,In-Store,West,Credit Card,
2921,CUST0391,2026-01-27,1150.64,in-store,West,Debit Card,
1440,CUST0195,08-03-2023,150.65,Online,West,Credit Card,
420,CUST0066,01/17/2025,75.58,Online,South,Debit Card,
2968,CUST0397,27 Oct 2023,84.8,In-Store,North,Cash,
1771,CUST0234,2026/05/17,128.9,Online,North,Credit Card,
1003,CUST0145,2025/11/03,$81.35,Online,SOUTH,Debit Card,
3578,CUST0478,26-05-2026,161.81,In-Store,East,Debit Card,
1917,CUST0259,10/11/2023,140.59,In-Store,South,PayPal,
1319,CUST0181,2023-05-08,138.48,In-Store,West,Debit Card,
1548,CUST0207,2024/05/29,177.04,in-store,South,Credit Card,
573,CUST0092,2026-02-28,172.3,Online,West,PayPal,B
1787,CUST0237,2023/09/30,59.06,In-Store,North,Cash,
741,CUST0110,19-12-2023,85.21, Online,North,Debit Card,
278,CUST0045,05/30/2023,109.84,Online,west,Cash,
3425,CUST0457,24 Apr 2025,132.94,In-Store,North,Debit Card,
1687,CUST0225,05-10-2025,124.52,Online,North,Debit Card,
1532,CUST0206,2020-04-06,128.49,Online,North,Credit Card,
2340,CUST0323,2023-07-07,126.76,Online,North,Debit Card,
2533,CUST0348,07/29/2023,93.84,Online,West,Credit Card,
1889,CUST0253,08/28/2020,89.78,In-Store,South,Debit Card,
378,CUST0060,11-12-2025,83.52,In-Store,South,Credit Card,
1184,CUST0166,2025-10-10,136.01, In-Store,WEST ,PayPal,
2622,CUST0359,06-01-2024,151.83,In-Store,WEST ,Credit Card,
667,CUST0102,12/17/2023,53.41, In-Store,West,Credit Card,
1577,CUST0212,25-01-2025,90.36,Online,South,PayPal,
1885,CUST0253,2023/01/25,119.98,In-Store,south,PayPal,
1622,CUST0218,2024/02/18,112.09,In-Store,North,Debit Card,
659,CUST0100,08 Apr 2023,52.08,Online,South,PayPal,
1891, CUST0253,2023-10-05,147.93,Online,south,Credit Card,
80,CUST0010,2025/04/28,$123.12,in-store,South,Credit Card,
3367,CUST0446,12-03-2025,32.65,In-Store,East,Debit Card,
3197,CUST0429,06/05/2022,69.05,Online,South,Debit Card,
2479,CUST0340,25 Feb 2022,173.12,Online,East,Debit Card,
2347,CUST0324,01/24/2024,142.07,ONLINE,South,Debit Card,
916,CUST0132,2025/03/12,168.6, In-Store,South,Credit Card,
1968,CUST0270,28 Mar 2024,81.61,Online ,West,PayPal,
3127,CUST0418,2022/09/15,151.61,Online ,South,Debit Card,
1399,CUST0187,06 Mar 2022,83.2,Online,East,Debit Card,
2271,CUST0312 ,17 Dec 2024,85.26,Online,West,Debit Card,
1902,CUST0254,17-05-2025,190.69,Online,,Debit Card,
2734,CUST0368,2024-07-10,131.36,Online,East,Debit Card,
3137,CUST0420,09/09/2022,109.5,In-Store,SOUTH,Debit Card,
1169,CUST0164,22-04-2024,139.55,Instore,North,Debit Card,
1180,CUST0165,2023/04/18,2359.45,In-Store,South,Credit Card,
1994,CUST0274,01 Aug 2022,120.2,In-Store,East,Credit Card,
1746,CUST0230,22-01-2026,132.57,online, North,PayPal,
3339,CUST0444,16 Apr 2023,59.91,In-Store,East,PayPal,
1553,CUST0208,22 Jun 2025,96.91,Instore,North,Credit Card,
2695,CUST0365,2024/06/08,118.88,In-Store,South,Credit Card,
2344,CUST0323,2021-11-23,56.19,Online,North,Debit Card,
323,CUST0052,29 May 2023,108.93,In-Store,north,PayPal,
784,CUST0114,04 Jun 2023,146.07,Online,east,Credit Card,
1954,CUST0267,26 Dec 2024,131.21,In-Store,East,Credit Card,
744,CUST0110,2025/10/19,61.76,In-Store,North,Credit Card,
328,CUST0052,08/02/2026,98.85,ONLINE,North,Credit Card,
767,CUST0113,06 Apr 2025,158.95,Online,South,PayPal,
3261,cust0438,2022/07/14,161.27,Online,SOUTH,PayPal,
46,CUST0007,16 Oct 2022,186.07,Online,North,PayPal,
2937,CUST0392,02-07-2025,-164.65,online,South,Debit Card,
2849,CUST0384,2023/01/02,170.95,In-Store,west,PayPal,
2293,CUST0316,2024-07-13,191.42,Online,South,Credit Card,
3327,CUST0443,08/29/2023,156.53,Online, East,PayPal,
3286,CUST0440,25 May 2026,162.74,In-Store,North,Cash,
789,CUST0115,23-01-2025,98.38,Online,West,Cash,
2204,CUST0303,22-07-2021,, Online,South,Cash,
1430,CUST0192,2025/12/15,71.6,ONLINE,South,Cash,
1991,CUST0274,07 Nov 2022,118.4,In-Store,East,PayPal,
1244,CUST0174,09 Aug 2023,109.88,Online,South,Debit Card,
3473,CUST0462,06 Jan 2025,127.18,In-Store,North,Debit Card,
122,CUST0018,2026/07/27,103.86,In-Store,West,Debit Card,
1967,CUST0269,06/08/2026,134.06,Online,North,Debit Card,
724,CUST0108,2024-12-24,1398.68,In-Store,West,PayPal,
1899,CUST0254,30 Jan 2026,166.84,Online,NORTH,Credit Card,
1289,CUST0179,09 Jul 2021,1882.63,In-Store,West,Credit Card,
1252,CUST0174,2024-03-13,154.42,Online,South,PayPal,
1872,CUST0251,21 Nov 2025,87.39,In-Store,South,Credit Card,
852,CUST0126,11/07/2023,124.92,Online,East,PayPal,
1641,CUST0220,2025-08-17,119.97,Online,South,Debit Card,
3187,CUST0427,08/19/2023,151.7,Online,North,Debit Card,
2927,CUST0391,11-09-2024,179.7,,west,Debit Card,
1322,CUST0181,08/31/2023,$189.81,Instore,West,PayPal,
3183,CUST0426,10-12-2023,92.79,Online,North,Cash,
773,CUST0113,2024/07/14,129.52,In-Store,south,PayPal,
627,CUST0097,2026/02/04,163.8,Online,North,PayPal,A
1897,CUST0254,2024/09/12,122.15,online,North,Debit Card,
700,CUST0106,2020-03-23,$90.97,In-Store,South,Credit Card,
1431,CUST0193,04 Mar 2026,134.1,Online,South,Debit Card,B
1515,CUST0204,2026-01-14,141.03,In-Store,South,Debit Card,
17,CUST0003,10 May 2026,148.86,Online,West,Cash,
3608,CUST0480,06/22/2024,$115.02,Online,East,Debit Card,
895,CUST0130,13-07-2021,147.69,Online,North,Credit Card,
2620,CUST0359,2026-04-11,138.49,Online,West,Debit Card,B
148,CUST0022,12-07-2024,118.09,Online,South,Debit Card,
3204,CUST0429,01/21/2024,109.21,Online,South,Debit Card,
3196,CUST0428,01/22/2026,183.83,Online,West,Credit Card,
423,CUST0067,2024/06/13,150.89,Online,west,Credit Card,
3373,CUST0447,15-07-2024,109.15,Online,North,Debit Card,
2799,CUST0378,2025-11-08,126.3,Instore,East,Debit Card,
1926,CUST0263,06-06-2026,161.25,Online,north,Credit Card,
1134,CUST0160,2023/05/08,139.29,In-Store,North,Credit Card,
316,CUST0050,2026/04/15,143.24,Online,North,Credit Card,A
3418,CUST0457,10 Feb 2025,167.94,Online,North,Debit Card,
438,CUST0069,11-01-2025,105.4,In-Store, East,Debit Card,
2613,CUST0358,17 Feb 2026,67.57,ONLINE,North,Debit Card,B
2414,CUST0333,05/04/2022,151.77,in-store,East,Credit Card,
2425,CUST0334,2022/02/01,82.04,Online,South,Debit Card,
2333,CUST0323,12/01/2023,86.77,Online,North,Credit Card,
143,CUST0021,10/30/2024,145.86,Online,North,Cash,
664,CUST0102,2023-11-15,156.4,In-Store,West,Credit Card,
2421,CUST0333,2021-07-27,124.68,Online,East,PayPal,
111,CUST0017,04-12-2023,160.07, Online,South,Debit Card,
3280,CUST0440,11-04-2023,82.42,Online,North,Debit Card,
706,cust0107,2023-06-09,222.63,Online,south,Debit Card,
1584,CUST0213,2025-09-12,135.7,Online,South,Credit Card,
2108,CUST0289,2024-12-28,206.6,,West,Credit Card,
3003,CUST0404,12/14/2023,93.03,In-Store,NORTH,Cash,
715,CUST0108,2023-09-21,84.94,Online,West,Credit Card,
1231,CUST0172,2023/06/26,59.46,In-Store,South,Credit Card,
3329,CUST0443,08 Nov 2025,61.71,online,East,Credit Card,
427,CUST0068,21-10-2023,55.45,Online,East,Credit Card,
2941,CUST0393,07-06-2024,91.49,ONLINE,North,Credit Card,
3404,CUST0454,04/27/2022,133.47,In-Store,North,Credit Card,
1474,CUST0198,02-11-2021,131.0,In-Store,West,Credit Card,
1400,CUST0187,10 Dec 2023,154.57,Online, East,Debit Card,
1080,CUST0152,03/09/2025,114.65,In-Store,South,PayPal,
2173,CUST0297,27-02-2023,128.65, In-Store,North,Cash,
2611,CUST0357,2025-10-16,65.45, In-Store,South,Credit Card,
3574,CUST0477,26 Apr 2023,104.04,Online,West,Credit Card,
2089,CUST0287,08 Jun 2023,169.06,In-Store,,Credit Card,
1500,CUST0201,03/16/2024,122.81,In-Store,,PayPal,
2130,CUST0291,10/03/2023,101.35,In-Store,North,Credit Card,
1971,CUST0270,14-09-2023,82.32,Online,West,Debit Card,
3493,CUST0465,2022-02-16,151.77,Online,North,Credit Card,
2044, CUST0278,2021/09/12,139.44,online,North,Cash,
213,CUST0033,2024-04-14,22.81,in-store,West,Credit Card,
72,CUST0009,2025-12-11,6.24,Online,North,Cash,
1178,CUST0165,08-09-2022,146.64,Online,South,Credit Card,
1045,CUST0149,13 May 2022,115.63,ONLINE,South,Debit Card,
2609,CUST0356,02/09/2023,,In-Store,East,Credit Card,
1708,CUST0227,2023-08-04,139.52,Online,North,Debit Card,
3474, CUST0462,06-04-2022,176.13,Online,North,Credit Card,
745,CUST0110,2025/09/30,171.1,Online,North,Credit Card,
2833,CUST0382,2023-11-02,89.1,Online,South,PayPal,
2458,CUST0338,2024/02/21,78.06, Online,North,Debit Card,
2532,CUST0348,2025-10-30,206.58,Online,West,PayPal,
2609,CUST0356 ,2023/02/09,164.22,in-store,east,,
2851,CUST0384,2022/04/15,72.11,Online,WEST ,Debit Card,
2650,CUST0362,05 Jan 2021,79.12,In-Store,South,Debit Card,
2585,CUST0354,06-06-2022,96.06,Instore,East,Credit Card,
2219,CUST0305,2024/06/30,105.29,In-Store,West,Credit Card,
3024,CUST0406,07/01/2021,157.54,Online,North,Credit Card,
2232,CUST0308,2024/11/08,120.17,Online,East,Credit Card,
3153,CUST0423,28 Aug 2025,-,Online,NORTH,Debit Card,
127,CUST0019,18 Sep 2022,159.51,IN-STORE,South,Cash,
1327,CUST0182,09 Jun 2024,124.39, Online,South,Credit Card,
313,CUST0049,10/27/2025,182.3,Online,West,Debit Card,
3001,CUST0404,03-12-2024,141.94,In-Store,North,Debit Card,
2587,CUST0354,2023-03-04,92.53,In-Store,East,Cash,
103,CUST0015,2025-09-17,131.74,IN-STORE,North,Credit Card,
2877,CUST0387,11 Jul 2025,145.21,Online ,South,Credit Card,
2814,CUST0380,10/27/2025,108.68,IN-STORE,South,Credit Card,
791,CUST0115,06/19/2022,95.06,In-Store,West,Credit Card,
3312,CUST0441,11/29/2020,131.96,Online, East,Credit Card,
2988,CUST0400,13-08-2025,133.43,In-Store, North,PayPal,
430,CUST0068,07/30/2025,82.26,In-Store,East,Cash,
1662,cust0222,03 Nov 2023,134.88,Online,North,Credit Card,
1456,CUST0196,2023/11/24,148.45,Online,South,Credit Card,
1405,CUST0188,15 Oct 2024,121.54,Instore,West,Credit Card,
3487,CUST0465,2023-10-29,124.38,IN-STORE,NORTH,Credit Card,
2258,CUST0311,14-03-2025,100.12,Instore,West,Credit Card,
1557,CUST0209,2021-06-22,104.01,online,East,Debit Card,
2284,CUST0315,2020/12/13,27.88,IN-STORE,North,Cash,
2946,CUST0393,2024/10/22,154.64, Online, North,Credit Card,
2768,CUST0374,17 Jun 2021,71.57,Instore,North,PayPal,
2494,CUST0342,2024-02-19,85.86,IN-STORE,North,Debit Card,
1179,CUST0165,23 Sep 2024,170.95,In-Store,South,Credit Card,
2225,CUST0306,2026/07/09,197.39,Online,west,Credit Card,
1621,CUST0218,2022/08/16,134.83,in-store,North,PayPal,
1694,CUST0226,07-06-2025,$134.17,In-Store,North,PayPal,
2008,CUST0276,2022/02/10,96.77,In-Store,West,PayPal,
2260,CUST0312,03 Mar 2024,95.07,In-Store,West,Cash,
615,CUST0096,2025/03/30,197.96,IN-STORE,west,Credit Card,
3324,CUST0443,28-09-2021,2618.83,Online, East,Credit Card,
2500,CUST0342,24-12-2025,126.52,In-Store,north,Cash,
2727,CUST0368,03/26/2026,103.85, Online,East,Debit Card,B
2675,CUST0364,12/23/2021,18.18,In-Store,SOUTH,Debit Card,
2578,CUST0354,2023/12/16,5.0,In-Store,East,Credit Card,
2581,CUST0354,2023-07-20,85.64,Online ,East,Debit Card,
3290,CUST0440,07/20/2025,206.3,In-Store,North,Credit Card,
3316,CUST0442,03 Jun 2023,107.84,Online,South,Credit Card,
2486,CUST0341,05-02-2025,134.5,Online , North,Debit Card,
563,CUST0089,2025/10/24,115.23,Online,North,Cash,
955,CUST0135,08 Oct 2023,110.82, In-Store,North,Credit Card,
2452,CUST0337,11-12-2024,144.16,ONLINE,South,Debit Card,
104,CUST0015,2023-06-16,-,In-Store,North,Debit Card,
1053,CUST0149,20-07-2025,206.03,In-Store,south,Debit Card,
2445,CUST0336,2024-07-26,80.38,In-Store,north,Debit Card,
1646,CUST0220,22-06-2023,191.15,Online,South,PayPal,
889,CUST0130,03/24/2021,209.5,Online,North,Credit Card,
2974,CUST0398,2022-12-24,107.56,In-Store,East,Cash,
776,CUST0113,26-12-2025,230.06,Online,South,PayPal,
818,CUST0117,2022-05-09,5.0,In-Store,South,Credit Card,
3221,CUST0431,27 Aug 2025,252.67,Online,North,PayPal,
630,CUST0097,10/08/2021,132.18,ONLINE,North,Credit Card,
635,CUST0097,16 Jun 2021,110.66,Online,North,Debit Card,
50,CUST0007,2022-09-03,55.49,In-Store,North,Credit Card,
1907,CUST0256,10/16/2025,127.37,In-Store, North,Debit Card,
470,CUST0076,19-08-2024,108.88, In-Store,south,PayPal,
892,CUST0130,22-01-2024,97.25,Online,North,Debit Card,
3283,CUST0440,2024/01/14,78.97,Online,North,Credit Card,
653,cust0099,2023-04-07,173.99,Online,north,Debit Card,
1203,CUST0169,04 May 2026,140.55, Online,East,Credit Card,
2019,CUST0276,06/09/2020,5.0,online,West,Debit Card,
3469,CUST0462,17 May 2024,163.9,Online,North,Debit Card,
3213,CUST0430,02-03-2026,115.93,in-store,SOUTH,Credit Card,B
2597,CUST0356,12/31/2021,68.17,Online, East,Credit Card,
73,CUST0009,2022/12/02,5.0,Online,NORTH,Credit Card,
591,CUST0094,2021-03-05,92.0,In-Store,North,PayPal,
188,CUST0030,03 Jan 2025,175.94,In-Store,South,Debit Card,
2154,CUST0294,12/28/2020,140.29,Online,East,PayPal,
743,CUST0110,16-09-2023,152.65,Online,North,Credit Card,
1914,CUST0259,01 Jul 2024,140.7,Instore,SOUTH,PayPal,
2914,CUST0390,09-12-2024,144.48, Online,North,PayPal,
794,CUST0115,2025-12-17,137.95,In-Store,West,Credit Card,
3597,CUST0479,2026-01-05,118.46,In-Store,East,PayPal,
911,CUST0131,09 Dec 2024,98.58,Online,East,PayPal,
55,CUST0007,03/04/2025,109.31,Online,North,Debit Card,
2596,CUST0356,18 Nov 2024,120.13,Online,East,Debit Card,
468,CUST0075,03/02/2026,85.01,In-Store,North,Credit Card,A
3248,CUST0436,2026/03/01,195.98, In-Store,north,Credit Card,B
2713,CUST0367,2026-01-22,133.81,Online,East,Credit Card,
2766,CUST0374,2021-07-11,152.88,Online,North,Debit Card,
1300,CUST0179,26 Aug 2022,142.25,In-Store,West,PayPal,
2410,CUST0332,29-10-2024,, In-Store,North,Debit Card,
2806,CUST0378,02-11-2024,17.07,In-Store,East,PayPal,
766,CUST0113,12-11-2022,1523.33,In-Store,South,Credit Card,
41,CUST0007,23-01-2024,147.93,Online, North,PayPal,
1060,CUST0150,2025/10/15,72.04,Instore,East,PayPal,
1106,CUST0157,26 Nov 2023,128.38,Online,South,Debit Card,
1875,CUST0252,03/24/2025,150.67, In-Store,West,Credit Card,
603,CUST0095,11/01/2022,44.58,Online,South,PayPal,
790,CUST0115,2025-03-27,79.12,In-Store,west,Cash,
1293,cust0179,26 Nov 2021,136.37,In-Store,West,Debit Card,
3517,CUST0468,12/04/2025,116.81,In-Store,West,Cash,
329,CUST0052,2024-02-23,66.98,In-Store,North,PayPal,
3245,CUST0435,2022/08/08,-,Online,East,Debit Card,
2048,CUST0278,2021-01-18,180.95,ONLINE,NORTH,PayPal,
488,CUST0078,10 Jul 2025,190.96,Online,East,Credit Card,
3195,CUST0428,05/26/2026,224.36,Online,West,Cash,
102,CUST0015,04/04/2024,75.45,In-Store,North,PayPal,
2029,CUST0277,28 Jun 2025,139.48,online,South,Debit Card,
1730,CUST0228,2025/09/20,85.26,IN-STORE,West,Credit Card,
2502,CUST0343,2025/12/23,78.35,Online,South,Cash,
2063,CUST0280,12 Sep 2024,100.01,In-Store,West,Debit Card,
1058,CUST0150,04/30/2022,130.14,Instore,East,Credit Card,
2956,CUST0395,2024/09/19,158.72,online,SOUTH,Debit Card,
1555,CUST0209,16 Feb 2022,101.77,Online,East,Cash,
719,CUST0108,2023-06-10,121.4, Online,West,Credit Card,
2572,CUST0353,2021-09-02,65.66,In-Store,West,Debit Card,
3170,CUST0425,2023/06/02,92.88,In-Store,South,Cash,
1404,CUST0188,2025/11/10,$188.92,Online,west,Credit Card,
1571, CUST0210,10 Nov 2025,104.77,in-store,South,Debit Card,
